round,epoch,labeled_size,loss,mIoU,f1,grad_train_val_cos,grad_cos_to_mean_mean,grad_cos_consecutive_mean,grad_total_norm_mean,experiment_name
3,3,327,0.13158005282834725,0.6604584739874774,0.7488698752840073,0.8704833082422082,0.5712614009842273,0.16915142377954792,1.4760628325081546,baseline_bald
3,4,327,0.12159919637588808,0.6435061158261645,0.7296624224807379,0.7822787460757802,0.40907709459384667,0.46985621328474775,1.5418283196223588,baseline_bald
3,5,327,0.1129880236622728,0.6472288935704591,0.7336495922727759,0.435630037282838,0.3664989046559994,-0.16232621073458026,1.2299798976600171,baseline_bald
3,6,327,0.10112784071652978,0.6831667077336894,0.7730926238227054,0.6720760688744423,0.48626778504771284,-0.049696069763488185,1.0435713060256875,baseline_bald
3,7,327,0.09879283124098072,0.674933883570938,0.7643002679814843,0.6722294638972802,0.3802437787501759,0.24660013887579077,1.1085203566309554,baseline_bald
3,8,327,0.10053146354578159,0.6775407712986394,0.7671247178405513,0.6301303887202919,0.4876533535087987,0.2810323657595433,1.116257061501321,baseline_bald
3,9,327,0.0941274744676955,0.7125878899434833,0.8023519709965216,0.4859651740115437,0.47208967160693466,-0.11153453603099972,0.9181165214738872,baseline_bald
3,10,327,0.08760327602058281,0.7176166433691709,0.8073283215554254,-0.0010421474006689778,0.12533661602557417,0.3660564831099073,0.8159652497345514,baseline_bald
4,1,415,0.38585453400912795,0.5636028387820519,0.6241591381051527,0.9128821654323165,0.9982210953396032,0.9962782254769721,3.981525126679464,baseline_bald
4,2,415,0.19158199682687094,0.6201028447058222,0.7013350556632547,0.9122393383512224,0.8839703313147775,0.8124799820783135,1.7604022421757373,baseline_bald
4,3,415,0.1469916004000358,0.6605453914303053,0.7486346554457599,0.639711622971088,0.527318976490353,0.06236498522461676,1.3521543032936445,baseline_bald
4,4,415,0.12893654474789656,0.6836757334076756,0.7734676857593799,0.8499465443482475,0.6213459828641124,0.19494597165783834,1.1889748440257037,baseline_bald
4,5,415,0.12462427980691484,0.6617584795721912,0.7500499184085405,0.5762546727032182,0.6203206602395854,0.37302155804173653,1.1191335340665376,baseline_bald
4,6,415,0.1144238236604385,0.647440282275704,0.7337997444649609,0.7926347013962551,0.630090565850629,0.532367309380472,1.0603335677253893,baseline_bald
4,7,415,0.10884224486003802,0.6857198249718075,0.7754604950518407,0.7384642463026123,0.6266963759505815,0.3287631014038036,0.8913433421722784,baseline_bald
4,8,415,0.10180963398617449,0.7060114258655381,0.7958238877619255,0.542357996189038,0.6998950699547608,0.41090984258063507,0.8005466449501943,baseline_bald
4,9,415,0.10208665803798193,0.7185904604364058,0.8078537623351438,0.7525403257096813,0.36294100045338,-0.15624865873640129,0.9071937266052856,baseline_bald
4,10,415,0.09550035744905472,0.7154982552912929,0.8048755829411169,-0.1676345485128828,0.2277082018588234,0.6022730645450675,0.7498642923466056,baseline_bald
5,1,503,0.34313936305046083,0.6370866529980718,0.7221826329096667,0.9203298807550623,0.9968002265087383,0.9932404017187564,3.624120633521284,baseline_bald
5,2,503,0.16876660853624345,0.6725330169398399,0.7619854351735149,0.9242616564459578,0.8924463759992302,0.723424675440897,1.5865363300874915,baseline_bald
5,3,503,0.1418713638782501,0.7043167798250942,0.7944316954299593,0.8735592602575225,0.7552071741491264,0.4888960920421742,1.3702720097627623,baseline_bald
5,4,503,0.12554552754759787,0.7098511557031815,0.7996244903349815,0.8349267092686542,0.7172229688054776,0.5289150853787309,1.090562791018554,baseline_bald
5,5,503,0.1169677549302578,0.6915362073709879,0.7814624102707715,0.7799301905606265,0.2746342143715086,0.04652646966418284,1.0368870213573123,baseline_bald
5,6,503,0.11081748709082603,0.7325048070761089,0.8210384132204834,0.594211857944694,0.3864296771153095,0.0996574248722012,0.9387103272912972,baseline_bald
5,7,503,0.1038855314552784,0.7292189668425888,0.8177035635694871,0.7617039166180988,0.7616623650773294,0.4599062350847329,0.7948727313947606,baseline_bald
5,8,503,0.10177283132076263,0.6815419975007989,0.7710649335991795,0.42655622193240184,0.4369181025487753,0.017511695051003247,0.8401383503819255,baseline_bald
5,9,503,0.09943878741562366,0.7407708234304711,0.8282425923658474,-0.25077125911831805,0.1521987168642265,0.20911218596270295,0.7609494028716318,baseline_bald
5,10,503,0.09371359720826149,0.719525404201663,0.8086975677833503,0.7535550135293818,0.3686782308531694,-0.1611440186731359,0.6674874197976893,baseline_bald
6,1,591,0.3066194786303708,0.585149287088329,0.6551981835383485,0.9011033950877684,0.9936814572600097,0.9868611378997011,3.228833758650907,baseline_bald
6,2,591,0.15683466038939092,0.670107582356324,0.7590989808655685,0.8962773787101943,0.7536662761211546,0.7231108157169593,1.355437890068256,baseline_bald
6,3,591,0.1286626731355985,0.6721456335239991,0.7612032748211798,0.8493459510465756,0.8073108712552435,0.6880187514111348,1.0358328649485014,baseline_bald
6,4,591,0.12053217982151071,0.7132734093112183,0.802851498973475,0.8220577746510024,0.6226838280567712,0.2912805162194725,0.9387386705258489,baseline_bald
6,5,591,0.11309883604142941,0.702534368993537,0.7923328743986919,0.7147528127359261,0.6564270320530561,0.24497357694471347,0.854546292721354,baseline_bald
6,6,591,0.10925986339040354,0.7092332725871435,0.7988799777835254,0.42172949573727786,0.2634698240262565,0.030269668540557317,0.8505212343636387,baseline_bald
6,7,591,0.10516909821605196,0.7177703791418933,0.8069980101318169,-0.6229483958831709,0.49184264953824575,0.20148184238069058,0.788221889279672,baseline_bald
6,8,591,0.10206366246756242,0.7325020488996405,0.8213431336998109,-0.11923199679815831,0.6615262475284098,0.3140445412348284,0.7661469879109157,baseline_bald
6,9,591,0.0981285044302543,0.7036120138982821,0.7932919896319972,-0.5619309172887049,0.7705163762116582,0.5552448191433373,0.6444030338754998,baseline_bald
6,10,591,0.09420699773191595,0.7484605831236919,0.8348215294853369,0.05324588091056418,0.34058619385304345,0.3570551453325747,0.6229594860302188,baseline_bald
7,1,679,0.343781049699473,0.6221754704224013,0.7039679226731271,0.9360362468752977,0.9987225204714112,0.9975752809624572,2.8435943580004377,baseline_bald
7,2,679,0.14999137514618022,0.6485134777453664,0.7350740298227003,0.8933038631821757,0.7886353090994891,0.5682259517612133,1.0059317436121622,baseline_bald
7,3,679,0.12881445265292416,0.6767802870149571,0.7660689029543298,0.9244607725080196,0.6415872942546685,0.28909141212522266,0.8418077927537754,baseline_bald
7,4,679,0.11605103097900131,0.7236703005846542,0.812818264227139,0.7992789385555875,0.5893263225300105,0.06971096251423635,0.7618533466324799,baseline_bald
7,5,679,0.11221400544752735,0.7166161294579321,0.8058665837291412,0.04018124613553406,0.3617843474130744,-0.06163706860499939,0.7565695585868519,baseline_bald
7,6,679,0.10365508152888371,0.705353678317682,0.7951253119548256,0.5883797999735023,0.648647653523123,0.294562056733973,0.6796289344120895,baseline_bald
7,7,679,0.10287196092175309,0.7360441543092426,0.8237520339380723,0.5898652623594454,0.6065758423931131,0.17923490872535974,0.6476343486892946,baseline_bald
7,8,679,0.09957621094478658,0.7391588119908952,0.8266130434348438,0.36894061178861937,0.4278443180503197,-0.03970327717527407,0.5797217997918085,baseline_bald
7,9,679,0.09323971535591684,0.7422928858355335,0.8296761454094439,0.7684787257412656,0.4865365381275215,0.4770032368173402,0.5305311188280531,baseline_bald
7,10,679,0.08997642717285621,0.7457160100471618,0.8330237830514328,0.5175794631105933,0.38975007396345973,0.10479710394537342,0.4905568473065909,baseline_bald
8,1,767,0.2919939220419729,0.6092837800635362,0.6875149798709919,0.9209785473820274,0.997726125401085,0.9951011548347031,2.644776583112417,baseline_bald
8,2,767,0.13985686441054518,0.6905378554510544,0.780475235042931,0.8530314385763885,0.7090522395626897,0.4393971073014247,1.1076342573665519,baseline_bald
8,3,767,0.11922778228190557,0.7044985095371383,0.7943207879381451,0.6364716394398383,0.42950239932653356,0.154516327600516,0.9557479125401729,baseline_bald
8,4,767,0.10817393147586528,0.6933953490327535,0.7832577106055902,0.6344283719544225,0.30391765959072553,0.19993100904742217,0.8150608114022745,baseline_bald
8,5,767,0.09919389928276626,0.7313553901233899,0.8196997197230539,0.7119160538303086,0.33300790397082114,0.3920632547692589,0.7143429897170761,baseline_bald
8,6,767,0.09359969719464242,0.7371653364381568,0.8255254381244512,0.33187701293296407,0.21587299874325527,-0.07169074609189749,0.6252436669533251,baseline_bald
8,7,767,0.08736381328698853,0.7460134543005702,0.8327574760960819,0.5294294967061692,0.3009974495343184,-0.11485341637597686,0.5698173805411862,baseline_bald
8,8,767,0.08370339399427956,0.7488592004425335,0.8355346343142849,-0.3006050568080801,0.2673975754321254,-0.1574310818702343,0.5063511307489131,baseline_bald
8,9,767,0.0825624873091257,0.7409595205557085,0.8288814712326562,0.4691086745643999,0.4142289156296499,0.01812735274145214,0.5460891339422039,baseline_bald
8,10,767,0.08104159312410504,0.7558235579239354,0.8410945035485815,0.23922661360624978,0.21465178827188824,0.0733269464840156,0.5166920422248077,baseline_bald
9,1,855,0.3453216555532715,0.6753047982489468,0.7652745991421408,0.9042630688722796,0.998883076974716,0.9976668287284239,2.8559239967254553,baseline_bald
9,2,855,0.1413056780824639,0.6675199370910367,0.7562737492082723,0.9234106413316697,0.8000202351709575,0.6494666621338051,1.0532847902432707,baseline_bald
9,3,855,0.11387164703627148,0.7107347291969859,0.8003054297298923,0.9126312922392654,0.43854530421919735,0.004524991780736255,0.8110502391690659,baseline_bald
9,4,855,0.10418730113707797,0.7388881823351234,0.8265818329272159,0.580694181695296,0.4193236644121229,-0.13694095161190362,0.7647430064370973,baseline_bald
9,5,855,0.09963553278169161,0.7063353002815553,0.7959342830023817,0.6477127424360367,0.3087886479643854,0.37024712488695916,0.7135480634211643,baseline_bald
9,6,855,0.09500231551872172,0.7204032189163965,0.8093304871060636,0.6619047662167037,0.3304307358336226,0.377302637146923,0.6854902968187553,baseline_bald
9,7,855,0.09113721170860557,0.7291389356826116,0.818721544873658,0.7511157775306234,0.45002311050226634,0.3977284359144126,0.6612960741395847,baseline_bald
9,8,855,0.08699423699101931,0.7178076790238361,0.8068795125964996,-0.47391516845478976,0.6608751077404917,0.5541002346347573,0.5685787472727707,baseline_bald
9,9,855,0.08281141876334876,0.7467819190184946,0.8335540205416616,0.31497564758925245,0.43442487971019306,0.15548845333030958,0.513785580619635,baseline_bald
9,10,855,0.08112482133675629,0.7452873107322623,0.8319380060887547,-0.5629746335058096,0.31025204860300926,-0.17992255384116387,0.5149303183421785,baseline_bald
10,1,943,0.28710041490006954,0.6050787512869668,0.683710869119125,0.9076040287131032,0.998940906722929,0.9979552482279826,2.2354391009725814,baseline_bald
10,2,943,0.12844662767775517,0.7056578024584811,0.7958391922092827,0.9378661713321328,0.7700175303232659,0.530970730223083,0.8786798153072153,baseline_bald
10,3,943,0.10881745709066695,0.6819086518303418,0.7714524414452767,0.8452642097807876,0.6444247675220518,0.4946420940767487,0.7171429461328829,baseline_bald
10,4,943,0.09952145833918388,0.6952506492925752,0.7849852171301046,0.48906523302711363,0.34501062699210117,0.5252546757098592,0.6593468874915296,baseline_bald
10,5,943,0.09558174039455171,0.7134239821817114,0.802719064826988,0.6737311841871269,0.3580154982951975,0.4277206146111646,0.5872939290195097,baseline_bald
10,6,943,0.08963599414267438,0.7413979540437083,0.8285451210284321,0.8530785428042237,0.4340368528399528,0.1304557293435957,0.5266264909597366,baseline_bald
10,7,943,0.08528554513257869,0.7397844114069516,0.8270368304794073,0.049294342164735105,0.02942171629877599,0.00695522925715919,0.5214374272771177,baseline_bald
10,8,943,0.08206541035720642,0.7118576760341688,0.8012041554108852,-0.7432089540332126,0.30472274470863736,-0.4164275036755286,0.4726920582904774,baseline_bald
10,9,943,0.07884726724091996,0.7250765592256123,0.8136489420679321,0.3871230636276805,0.1344753103823534,0.23034901274695438,0.4514681699729672,baseline_bald
10,10,943,0.07807939210312163,0.7411556202281104,0.8282827973887257,-0.42356747098874276,0.28758125912346166,-0.32301965440911184,0.48295707762261,baseline_bald
11,1,1031,0.21441642673331013,0.6404802524728391,0.7259191609706838,0.9184672867503314,0.9974827394823222,0.9944261239361044,2.0626129864230447,baseline_bald
11,2,1031,0.11353530989894607,0.7048429047745562,0.7947043481038325,0.5990518783938384,0.3734502414142743,-0.1613900619877327,1.0045466661867746,baseline_bald
11,3,1031,0.09613486559126627,0.733465198969892,0.8216818657283604,0.6316072257209554,0.2999459141600706,-0.0017820019769156767,0.7749111025347488,baseline_bald
11,4,1031,0.08962744803454162,0.718094314901952,0.8072185145202656,0.029267660407030396,0.3254401427823963,0.2918344424560145,0.6757351722733139,baseline_bald
11,5,1031,0.08285128842705883,0.7321551669837385,0.8202083081059761,-0.05702607114089322,0.31120172593467266,0.14155099090067597,0.5842180353352484,baseline_bald
11,6,1031,0.08073448223435113,0.7243700009078595,0.8130151804831923,-0.25882615847517304,0.6598854841286053,0.33111121993836173,0.5841730112368347,baseline_bald
11,7,1031,0.07682834304724222,0.7466474892799673,0.8331261403788666,0.3000746877147985,0.5833466293618363,0.3584682410243589,0.5221271109985084,baseline_bald
11,8,1031,0.07200896963187228,0.751966118284818,0.8379158230382521,0.3324285137844285,0.2473731912424161,0.12237235253787594,0.4463602734228272,baseline_bald
11,9,1031,0.0722457228757528,0.736949331404942,0.8245137682067094,-0.7916364504521461,0.6813589993261246,0.6026665207212601,0.5205185156577439,baseline_bald
11,10,1031,0.07229386246853765,0.7427342158824879,0.8296391706519465,-0.048846029574258945,0.08313732685436773,0.1570057464978312,0.4936471775430806,baseline_bald
12,1,1119,0.19721456432855258,0.6334544111417542,0.717532456904026,0.8631917206234399,0.9974076807701228,0.9938319306300502,2.1922826759714242,baseline_bald
12,2,1119,0.10839414103857932,0.678097332574499,0.7676151705373532,0.534256467583458,0.42268520526165154,0.06996931697388968,1.0457596933414175,baseline_bald
12,3,1119,0.09343800446732925,0.6967743359413633,0.7865499833059659,0.3710414140898162,0.5008440970979748,0.17066658457912295,0.7872421143804347,baseline_bald
12,4,1119,0.0868293658352881,0.72400689056395,0.8129047996128228,0.7591866372837697,0.6815415238330349,0.5597137521807263,0.7111111910049885,baseline_bald
12,5,1119,0.08040807314724478,0.7133153789910417,0.8027275576077164,0.16253935412251141,0.905934044286764,0.7879074241104203,0.585306251897004,baseline_bald
12,6,1119,0.0757134724808957,0.7520573861201574,0.8378938428259279,-0.02331400398470819,0.23433244993958094,0.23947585355154435,0.5242921850782633,baseline_bald
12,7,1119,0.07327243853293652,0.7413150719409785,0.8284507551340735,-0.8044601162476086,0.39309886633461943,0.20418023095019197,0.5181915497736443,baseline_bald
12,8,1119,0.07170585387363015,0.7325380686890433,0.820543844338351,-0.18130815427320812,0.14319031066031324,-0.05188143064070827,0.5077201753923886,baseline_bald
12,9,1119,0.06802078186597768,0.7445871238076905,0.8313418723717141,0.41738001130969593,0.21241921821854634,0.08897014583935269,0.4392863540011737,baseline_bald
12,10,1119,0.06479551210184999,0.7257206863737147,0.8142492294168444,-0.24195833118918894,0.4635686382796269,-0.11197307265525287,0.3988928068479977,baseline_bald
13,1,1207,0.18270350438217783,0.6779775919465711,0.7677144000565717,0.8865634848964897,0.9968789020122002,0.9941573083464795,1.846838359338453,baseline_bald
13,2,1207,0.1017491956832401,0.6218939969980292,0.7032585212162713,0.5105779591562667,0.36543194571626086,0.5084043749616216,0.910196856564254,baseline_bald
13,3,1207,0.08964474203430141,0.6982742781770551,0.7880304881791081,-0.2471625054611912,0.5461202007153618,0.2082878412040545,0.7078865062472804,baseline_bald
13,4,1207,0.08458849125575782,0.7267068307528275,0.8152908853708583,-0.14404978989936473,0.39206923985363923,-0.1388243738970908,0.6453197964453857,baseline_bald
13,5,1207,0.07703039471517964,0.7206985084450149,0.8096441624641166,-0.7313512483649762,0.5037365536713003,0.25609894242275416,0.5190455502311289,baseline_bald
13,6,1207,0.07257669238355073,0.7335441106250667,0.8214730090107375,0.2345506873036431,0.6844015163764988,0.5847681189614857,0.5024441679583838,baseline_bald
13,7,1207,0.06855890559855589,0.7336630405284554,0.8215582846604075,-0.8100370518475594,0.29946856036444736,-0.360967531916896,0.45354070618212294,baseline_bald
13,8,1207,0.06547548106107304,0.7467933995183303,0.8332542940657399,0.010359753507792894,0.2886602809542733,0.20057697813513514,0.41833127429557804,baseline_bald
13,9,1207,0.06294190766834391,0.7622172895362613,0.8465476729363104,-0.6663532409687298,0.336122370693424,0.1743745621047696,0.3844578317975247,baseline_bald
13,10,1207,0.06152059801195151,0.763563761170122,0.8478273576472211,0.04154366988466739,0.2045252405478514,-0.07503967418790768,0.39497540371324874,baseline_bald
14,1,1295,0.23121334953758368,0.6655780605579679,0.7543563925250927,0.8371243344535887,0.9986468399685609,0.9975270830786306,1.9864220633722123,baseline_bald
14,2,1295,0.103904015889201,0.7182106060364226,0.8076168117890712,0.8925797383222915,0.8621050124778076,0.7146496671441875,0.6976717407616633,baseline_bald
14,3,1295,0.091100851212262,0.6513519293513818,0.7381826933748701,0.45011144504968204,0.5372310858804665,0.38619402007870907,0.6435742863964896,baseline_bald
14,4,1295,0.0825677185835484,0.7164472891467385,0.8057029280735039,-0.0935813652725777,0.5823202525919948,0.38263158275469816,0.566678739952303,baseline_bald
14,5,1295,0.0788343768486113,0.7471513490660205,0.8339445976896238,0.05915422698070952,0.3891780235598995,0.10487964846455997,0.5377257531925973,baseline_bald
14,6,1295,0.07403250604914069,0.7195365707927155,0.8086380252246075,-0.2034727204381298,0.6635461530521687,0.402746226606597,0.48497343047723757,baseline_bald
14,7,1295,0.07049032737826784,0.7377698298938762,0.8253848887296265,0.4002388130629796,0.4971101757255616,0.7114163311057453,0.419774531944669,baseline_bald
14,8,1295,0.06708329055031571,0.7432660410596748,0.8301394521635947,0.11701869838552124,0.25845951685138036,0.25657867530786393,0.40549545985354357,baseline_bald
14,9,1295,0.06571600156556527,0.7325535117239245,0.8205023852259574,-0.8024377994364906,0.5865183426126033,0.341166690160299,0.41734725848057797,baseline_bald
14,10,1295,0.0623525366296663,0.7643527675030124,0.8485121924713126,-0.6296689110021956,0.2218292537481199,0.07460294186110707,0.37310111994417194,baseline_bald
15,1,1383,0.16690897603613744,0.6693998353498787,0.7583650278648453,0.911162776385867,0.9945725212401262,0.9874594155699518,1.888202226624448,baseline_bald
15,2,1383,0.0913943402685117,0.6969050563415866,0.7868869551507294,0.587863115675348,0.8290037744033654,0.5957912827926215,0.8652911687123731,baseline_bald
15,3,1383,0.0803085919253636,0.7145863946308006,0.8039940205477034,0.020265622185843497,0.26918564355383856,0.42882874280001737,0.705364759090343,baseline_bald
15,4,1383,0.07455369228686111,0.6864269784948701,0.776133325726912,0.4889936492683,0.5199771569821976,0.16380641097284473,0.5942972010922435,baseline_bald
15,5,1383,0.06899156692451325,0.7492775897396715,0.8356904971237431,0.6949841925995576,0.46681596597092406,0.07754609936278575,0.5184161018120325,baseline_bald
15,6,1383,0.06618114184264255,0.7543893975139988,0.8402936488579926,0.7922723871691919,0.24570055552572917,-0.04358718547591141,0.4616353347474725,baseline_bald
15,7,1383,0.06509037924309571,0.7396238896691308,0.8269024145006416,0.31981808541964735,0.5006908563246503,0.1681461968023501,0.48224513583039913,baseline_bald
15,8,1383,0.06239940821044687,0.7596450457244743,0.8443630880706866,-0.409036498310568,0.2609441409436697,-0.0023302977902612742,0.4407415832109492,baseline_bald
15,9,1383,0.058600481932955806,0.7664781681415074,0.850204476506266,0.2377978085429261,0.5802858729574257,0.5696725225364173,0.36485938389764316,baseline_bald
15,10,1383,0.05654228284442123,0.7623384513616511,0.8465990656587505,0.6816730314865989,0.6643524818888199,0.28127124355401445,0.3619063861375644,baseline_bald
1,1,151,0.611532262853674,0.47196252106951153,0.5149227341063148,0.8236102953994483,0.9986691838726367,0.9973337205482442,5.986211650611056,baseline_coreset
1,2,151,0.33904821284719416,0.5012086448344932,0.5213988945109256,0.9443859041307777,0.9980950365092254,0.9952515514358871,3.080080705794825,baseline_coreset
1,3,151,0.2029102698371217,0.5218195233867513,0.5577411853067644,0.9306145632862295,0.9733183224372457,0.9305224846440906,1.9630053936817167,baseline_coreset
1,4,151,0.13813080558100263,0.5199434302235085,0.5544314136328556,0.9324756675054693,0.9931641144717281,0.9831582129276152,1.3499418077576406,baseline_coreset
1,5,151,0.10535323337928669,0.5422771504780359,0.5919110828668759,0.8693908525984476,0.9779828440968873,0.9641992924773496,0.9319796131373481,baseline_coreset
1,6,151,0.08756149368914398,0.5821695737327085,0.6526646229228573,0.8932745268558266,0.9816776090248884,0.9643905650741889,0.9274121320492615,baseline_coreset
1,7,151,0.07679825648665428,0.6060581439664213,0.6843566956072182,0.7772563274537578,0.8353156503538866,0.5951835669183134,0.7162829221410715,baseline_coreset
1,8,151,0.06997605795795853,0.6027716941064362,0.6792763079985021,0.8721880510309343,0.7591191909980624,0.38853177299798186,0.8182939863992259,baseline_coreset
1,9,151,0.06488477952174239,0.6283891249358995,0.7116055723325923,0.8886482474670541,0.8999203837437215,0.9154972781542285,0.6734669457527359,baseline_coreset
1,10,151,0.062438850467269484,0.6268584497259907,0.7098340115659518,0.7833882484092772,0.6535957603199916,0.3868794058859334,0.8613053431997717,baseline_coreset
2,1,239,0.48165025599932265,0.4969907757131632,0.5143698969551657,0.9249658528441578,0.9985427058627548,0.9968740587833461,4.980846065497421,baseline_coreset
2,2,239,0.22200678061630766,0.5000554980424562,0.5175834332187039,0.9292439837169634,0.9963322973726967,0.9896985799360946,1.923988595546765,baseline_coreset
2,3,239,0.13364670198347608,0.5231854781520648,0.5593124890115838,0.8450482603971678,0.8986708801983907,0.7546760458331707,1.154531549163932,baseline_coreset
2,4,239,0.09925697674438105,0.5738547032751038,0.6393571287037951,0.8115133669017605,0.9208168803276984,0.8657747387983409,0.9232920681691132,baseline_coreset
2,5,239,0.0885307723814148,0.6163339302699672,0.6967605934527459,0.8861662227655088,0.8167798767788045,0.7199958768057114,0.8406511942324826,baseline_coreset
2,6,239,0.07677358572008246,0.5577028692944465,0.6151653199225547,0.6998659067288996,0.9224880456391908,0.8580230480015693,0.6978687529202889,baseline_coreset
2,7,239,0.068788061612996,0.6630121847363591,0.7519743119505371,0.24876202867661767,0.5277595255253803,0.2898107088774252,0.606029328874139,baseline_coreset
2,8,239,0.0675219467257039,0.5964421979732365,0.6706381220230502,0.7450843731582237,0.7832303771718055,0.6226090898753032,0.7760052842203445,baseline_coreset
2,9,239,0.05988325165995097,0.6256755886662626,0.7082184018260421,0.8643560667214171,0.6817872879184493,0.24788609422387678,0.5528664258215321,baseline_coreset
2,10,239,0.055958490471466116,0.6763736812602889,0.7661668036678817,0.9160424147181855,0.7888458819993446,0.4815724797190217,0.4883192251311409,baseline_coreset
3,1,327,0.28264048677167775,0.4962583891160469,0.5104344457822635,0.9238132362195706,0.9968671335331774,0.9935517854462158,3.511840468265755,baseline_coreset
3,2,327,0.1350325929161943,0.5718700937625489,0.6362962783679704,0.9119612769586825,0.9859455870868534,0.9712729690160947,1.4469710822617823,baseline_coreset
3,3,327,0.09677653442378398,0.6208658293452052,0.7022552820540808,0.8176614507491154,0.6715645460764301,0.21114827046206677,1.0687486275358191,baseline_coreset
3,4,327,0.08132235646063898,0.6403155926444497,0.7258166420340316,0.9424373303378949,0.8735703629715652,0.7216856931703958,0.8812986492110823,baseline_coreset
3,5,327,0.07207284016925612,0.6857486234729362,0.7762708229881036,0.6170820434879577,0.7155303588885321,0.2799938583078316,0.8648145741201236,baseline_coreset
3,6,327,0.06855487055432649,0.6969226045191483,0.7872538118001905,0.9181664977404517,0.619797628467659,0.2655987687094786,0.9008485910376532,baseline_coreset
3,7,327,0.06388251446647408,0.6827761957772046,0.7726219139964225,0.8416372926834594,0.8207819891304935,0.5915307890226863,0.6991284674950394,baseline_coreset
3,8,327,0.05785315534398879,0.7089200881733884,0.7988263011713055,0.033984231691174954,0.19850899715865775,-0.16281230566744917,0.5688260688277703,baseline_coreset
3,9,327,0.05741014683412181,0.7114399581036777,0.8014651820748699,0.16044480834181546,0.4674548260087275,0.4417589350884228,0.5459315350695103,baseline_coreset
3,10,327,0.053757775494437894,0.6881034716951131,0.7779692636163391,0.22172792909263167,0.6258162313669282,0.3393974237688308,0.47140026975545657,baseline_coreset
4,1,415,0.3642734571278674,0.5379879974934331,0.5843633618986659,0.9294057458954553,0.9986754160763702,0.9974929056276921,3.615187564129823,baseline_coreset
