round,grad_total_norm_mean,grad_backbone_norm_mean,grad_head_norm_mean,grad_cos_consecutive_mean,grad_cos_to_mean_mean,grad_train_val_cos,grad_n_probe_batches,experiment
1,1.7298526227215199,1.2437927927866146,1.1483936220585051,0.8547074649162149,0.917707612622414,0.8868541983554822,8.0,fixed_lambda
2,1.7299258215291435,1.4354989311755706,0.9170374754954465,0.5683884884152152,0.7371252257341464,0.8046246623670896,8.0,fixed_lambda
3,1.609725321652154,1.4532476607851552,0.6644261223117439,0.2555217964361593,0.5310149358959058,0.6735986615299059,8.0,fixed_lambda
4,1.3720037792143611,1.171435314799524,0.6851288365339537,0.2759693664002577,0.5605372043770802,0.6109323050144283,8.0,fixed_lambda
5,1.232925903540346,1.0761535018116164,0.5768740865244749,0.3942860170293441,0.6506521775882776,0.5098653611323777,8.0,fixed_lambda
6,1.1716336876888729,1.035341300421416,0.5260215951387345,0.32899544243946266,0.48233682296408126,0.3250759141704507,8.0,fixed_lambda
7,0.9707429356516583,0.8185052388779248,0.49182174082651536,0.28738580726428936,0.5565590111587592,0.495696460474349,8.0,fixed_lambda
8,0.9169857118592086,0.7785656598626245,0.46278354763709634,0.42822693538888723,0.5704408202551585,0.278825910305319,8.0,fixed_lambda
9,0.8406717948679455,0.697579499643598,0.44263250111367175,0.36832012042375195,0.5836676726139998,0.6795305225764824,8.0,fixed_lambda
10,0.7363038726062984,0.5916855482180903,0.41566522005199114,0.40115971494614905,0.5184094711451552,0.4223137884322862,8.0,fixed_lambda
11,0.7544967110521476,0.6507792568466324,0.3662357284992539,0.1254844641744441,0.43861923190606966,0.39563141464327567,8.0,fixed_lambda
12,0.7532278892211787,0.6578547550235574,0.35493890463487787,0.37644056849571256,0.5120936888241442,0.20043348336650113,8.0,fixed_lambda
13,0.6874249914428993,0.5969110931804243,0.3280283547592143,0.18390818306532425,0.432659652321605,0.06859932555905582,8.0,fixed_lambda
14,0.7339574389290654,0.6113002637428525,0.3893326646415165,0.15621878369847897,0.4507829819450001,0.390646453308438,8.0,fixed_lambda
15,0.6793170365092479,0.5977486497352426,0.3127578707734944,0.3704185012214188,0.3989874623398629,0.2254964056412895,8.0,fixed_lambda
1,1.6953575980313853,1.1909173604097958,1.1669817274486811,0.8522844308343425,0.9244549809177528,0.9059888575611847,8.0,full_model_default_thresholds
2,1.7169669180020968,1.4295555682481749,0.9075936825758415,0.6439375186896654,0.7432348928193583,0.6778636702497016,8.0,full_model_default_thresholds
3,1.5415591424771649,1.3829847542391371,0.6553297040382264,0.4185908607636627,0.5827296085185,0.3842031232287787,8.0,full_model_default_thresholds
4,1.425105592752352,1.2292925330435172,0.6927749754202566,0.19166768787272376,0.5640096170576385,0.5536297675958552,8.0,full_model_default_thresholds
5,1.249957604699508,1.0902585396787743,0.5852018839181737,0.3784183898601646,0.5256194574821804,0.577117061157677,8.0,full_model_default_thresholds
6,1.1480700982719554,1.010381080857698,0.5223252639325816,0.259105432671896,0.4808622605335661,0.5322153578908444,8.0,full_model_default_thresholds
7,1.0639596166105483,0.8983401673326551,0.5432006399547732,0.26969585133808394,0.5037429525429304,0.4489951952957556,8.0,full_model_default_thresholds
8,0.9403162093792226,0.8104126174752979,0.4538895059853938,0.14954775831154424,0.4065828428603552,0.471284295392633,8.0,full_model_default_thresholds
9,0.8733121863706004,0.7374935295951145,0.43883309450619007,0.24340451897389698,0.5017155271828403,0.48097059520079677,8.0,full_model_default_thresholds
10,0.8070761342658418,0.6875887390483095,0.3880541541416721,0.230342893013479,0.4984837508262915,0.3669157896357048,8.0,full_model_default_thresholds
11,0.7787140021791196,0.6729690995423313,0.37779585110752656,0.31693222251560965,0.5799087588318586,0.2860589666233103,8.0,full_model_default_thresholds
12,0.7662077422716523,0.6704627300834292,0.35953025391566984,0.3953114608265455,0.4685924667031519,0.034286379289183135,8.0,full_model_default_thresholds
13,0.6862075037623234,0.5982818502630761,0.3252655601699686,0.1845413389982264,0.3257242295477515,0.17320942656813781,8.0,full_model_default_thresholds
14,0.6430560429918046,0.5384860092468928,0.3330966889351672,0.33052354188218713,0.5667016905707066,0.3545761972911147,8.0,full_model_default_thresholds
15,0.6749632295065371,0.5894442225766736,0.31859905802107097,0.11002019442473701,0.41152415389007657,0.37602626630204644,8.0,full_model_default_thresholds
1,1.6743457346629902,1.1723135553585355,1.1436024119145933,0.8330104258702443,0.920666912727372,0.8869709492952952,8.0,full_model_fixed_epochs_lambda_budget
2,1.7528510080291213,1.453422356057911,0.9275098656128969,0.50752833532617,0.7331162850332661,0.7992970955044593,8.0,full_model_fixed_epochs_lambda_budget
3,1.5619685776312244,1.40725429531968,0.654900118247965,0.3248274705917203,0.5295096641281254,0.6017333925189318,8.0,full_model_fixed_epochs_lambda_budget
4,1.4236647301630339,1.2265055695587144,0.6888490515114494,0.33247722253972706,0.6309443984316233,0.708513517800286,8.0,full_model_fixed_epochs_lambda_budget
