round,epoch,labeled_size,loss,mIoU,f1,grad_train_val_cos,grad_cos_to_mean_mean,grad_cos_consecutive_mean,grad_total_norm_mean,experiment_name
15,9,1383,0.06601216955839292,0.7587376885588817,0.8435527555770124,-0.30234816315457475,0.39942489139813575,0.03322943870092668,0.44373309950271483,baseline_bald
15,10,1383,0.062196635102610226,0.7644388469751812,0.8483365491818762,-0.46687564893356903,0.5154461080611772,0.31860675436079067,0.3754858371429035,baseline_bald
1,1,151,0.5374915913955586,0.49097905578921636,0.5033474224680524,0.833452454036577,0.9989764434025962,0.9980189156862685,4.993863861065191,baseline_coreset
1,2,151,0.30491741968167796,0.5279006206006323,0.5689856172384231,0.9157711033258596,0.9989686714454419,0.9977766910585739,2.5647221283303927,baseline_coreset
1,3,151,0.1925099226268562,0.5565625136936988,0.6147321875864575,0.9257098206375486,0.99568517311715,0.9911877785917724,1.611312733321611,baseline_coreset
1,4,151,0.1377648525946849,0.55326887141819,0.6089472608491613,0.9423170641180555,0.9920379386689651,0.9865148049212029,1.1581114186810089,baseline_coreset
1,5,151,0.10713996295187925,0.5775769510497826,0.6448762606681525,0.9599909622085298,0.8212575679608225,0.5775700000789754,0.8572703463587754,baseline_coreset
1,6,151,0.08672991213766304,0.608282073790455,0.6869462791578058,0.9050962418691595,0.9763106926827049,0.9542991739502572,0.7244716718578563,baseline_coreset
1,7,151,0.0748808236943709,0.5925364424784479,0.6655231532466006,0.9759679415047684,0.9653175940187482,0.8991705509917131,0.5827856705345095,baseline_coreset
1,8,151,0.06663557957555796,0.6035329382029855,0.6801943064446276,0.9462774883180638,0.9297421972200879,0.8164056192835039,0.5704830683384322,baseline_coreset
1,9,151,0.059979243355022895,0.6244458751177757,0.7068770882785111,0.9235651587258726,0.8689222439304455,0.7080168221109467,0.548665790547243,baseline_coreset
1,10,151,0.05528926773852593,0.6472299143698191,0.7340871496912454,0.9026535911092598,0.7923897104787867,0.580681909782421,0.45287545798277673,baseline_coreset
2,1,239,0.31527699959480154,0.4952992162463982,0.5086659173393253,0.9418691904857716,0.9949065344082768,0.9881381284710749,3.9711069547013014,baseline_coreset
2,2,239,0.1659582014811241,0.5320231437143395,0.5743404710839682,0.9436005972762218,0.9954125966123353,0.9903995000029403,1.8411977912647222,baseline_coreset
2,3,239,0.11784168926335997,0.6072457629867403,0.6854473936353139,0.9379010210992125,0.9652330693957774,0.9263815470102885,1.329087341102787,baseline_coreset
2,4,239,0.09507626175122746,0.5978974221614552,0.6727278124966709,0.8835500287889846,0.788879287633601,0.7481938306482847,1.061833280470145,baseline_coreset
2,5,239,0.08383881774241642,0.6615284183732713,0.7504736426905743,0.7440393102107344,0.7008527591204197,0.52068220587424,0.963060080304797,baseline_coreset
2,6,239,0.07430960471599789,0.6704059090973407,0.7597508793007901,0.883568110947583,0.7629576220827139,0.48308550572882564,0.8714279438782407,baseline_coreset
2,7,239,0.06851747976142471,0.6718525649576852,0.7612510364942787,0.8873866620273483,0.6318173776823868,0.3392728939353687,0.7484359515370338,baseline_coreset
2,8,239,0.064127798555261,0.6799718625988709,0.7699423893601876,0.8710859472729507,0.6689396439999464,0.6020367396374521,0.7120202542030103,baseline_coreset
2,9,239,0.061519012865373646,0.6513370373515074,0.7384151776653117,0.21735682411866766,0.32294435014880574,0.03886322258912922,0.6388631559121858,baseline_coreset
2,10,239,0.057314802592588684,0.6480472496437802,0.73471169855497,-0.10506490806766444,0.338326000115281,0.16046223471590135,0.6300490640963743,baseline_coreset
3,1,327,0.37774562780503873,0.5028862879588458,0.5232510518669995,0.8813343006963191,0.9987879286016481,0.9972349059817479,3.804047292930426,baseline_coreset
3,2,327,0.16299320214692456,0.537164970117023,0.5827873860237408,0.9463496773179139,0.9966795122018459,0.9934021067176622,1.53603434777028,baseline_coreset
3,3,327,0.1104924695359336,0.630089564601883,0.7137946624629508,0.9504601887116376,0.9672396447009248,0.9139254925987254,1.0267092917220197,baseline_coreset
3,4,327,0.09083963930606842,0.643012377823363,0.7290224027919181,0.932456946247908,0.7473266268025962,0.6184205409351132,0.9227850164177012,baseline_coreset
3,5,327,0.08393911014736434,0.6726742906002983,0.7619983667834462,0.8791949712567038,0.6997751763537764,0.2984902997346722,0.7743789144420709,baseline_coreset
3,6,327,0.07580224548776944,0.6886314710869569,0.7787067448964096,0.915815455123415,0.8979099848627914,0.7390446431721982,0.7393025939634492,baseline_coreset
3,7,327,0.07030660636079164,0.6932674739613558,0.7837055815921946,0.26433863140264185,0.22715670919290942,0.5727947679131925,0.63581335863757,baseline_coreset
3,8,327,0.06541515914378343,0.7060192210079518,0.7961960307589764,0.776110559138945,0.541118202566347,0.48112263632064917,0.5780668508878357,baseline_coreset
3,9,327,0.0610285479069492,0.7037812615770793,0.7940782739179189,0.6751757877561688,0.38310433050888826,0.2628857106453547,0.5142119732045304,baseline_coreset
3,10,327,0.059181893083416384,0.6948911137961543,0.7855492592238076,0.6934094846319918,0.7032065152956948,0.48006435406407816,0.5290644751286586,baseline_coreset
4,1,415,0.331898062987235,0.48737685210197607,0.4937741042009161,0.9147557976609078,0.9985741533497743,0.9969631773646092,3.101368330284743,baseline_coreset
4,2,415,0.12904996150037618,0.5209746524181675,0.5553797345299,0.8598297823907585,0.9781488081260122,0.9589028554276435,1.278477641162631,baseline_coreset
4,3,415,0.10028419723209825,0.5635274854320415,0.6238737322275996,0.8900390032412829,0.8195268656528737,0.5809086228533633,0.8488935237054693,baseline_coreset
4,4,415,0.07960884978325622,0.5911321054570002,0.663411145333473,0.9386519519319334,0.9002017643617772,0.7881394752847083,0.7387860467502865,baseline_coreset
4,5,415,0.0725857895048498,0.6688934384119056,0.7580580165448287,0.8280236002154227,0.8943172645601055,0.7707766053518413,0.7164064984321445,baseline_coreset
4,6,415,0.06940889705732031,0.6772444348877149,0.7667684348789909,0.16184422040638252,0.16202629427358953,-0.05274840694189675,0.6162834832266373,baseline_coreset
4,7,415,0.05960585330658167,0.7120332556669774,0.8019274824990583,0.8293899400278414,0.55967013627275,0.3715709016700219,0.5039504833790669,baseline_coreset
4,8,415,0.05662515983708854,0.7143338266397556,0.8039913869894963,0.774110962014838,0.8550177497750503,0.8109598885124166,0.4861325457445822,baseline_coreset
4,9,415,0.05952388275125362,0.7115844366056165,0.8015900104554488,0.2922781221821543,0.47661814604251596,0.18154954024622888,0.5867407200481188,baseline_coreset
4,10,415,0.05239879144626914,0.7275693761455513,0.8165189512792651,0.7571370095083321,0.42479948757676644,-0.056292260041593344,0.41022871939697475,baseline_coreset
5,1,503,0.29465749818086623,0.4879083910349537,0.49584203460472337,0.8322483930621174,0.99873330371645,0.9971805645971793,3.050335223700658,baseline_coreset
5,2,503,0.11986079889535904,0.5638560886498069,0.6247088368957698,0.9524968181704914,0.9866358519879876,0.9630692114278381,1.06610801381836,baseline_coreset
5,3,503,0.09034132766723633,0.6526622194156625,0.7400637496412854,0.890783020816775,0.6608417345397418,0.30401091889745907,0.8329734282288498,baseline_coreset
5,4,503,0.07602884455025197,0.6788112346096704,0.7687148154757386,0.8630968612901265,0.6513201616815217,0.42929475352550434,0.6838869714612152,baseline_coreset
5,5,503,0.06773045526444912,0.6533242270026841,0.7406352269528229,0.8137680234717725,0.716932222734799,0.3807044855757292,0.5815582820637759,baseline_coreset
5,6,503,0.06119541102647781,0.676172414341238,0.765578612389461,0.6198486364967704,0.6348435378662578,0.16951396033643662,0.5023512463050873,baseline_coreset
5,7,503,0.05561398497968912,0.7179441611257373,0.8074470698765897,0.08910846845238184,0.45446761039289385,0.011594209903913815,0.4401388171219804,baseline_coreset
5,8,503,0.059194563992321494,0.7096870872539829,0.7997678490379767,0.2702054586166444,0.27959368061197803,0.013853914647694063,0.620193116438059,baseline_coreset
5,9,503,0.05466991537809372,0.7067094210769592,0.7966021936089502,0.5208117958865391,0.5444414998295788,0.021889137777151353,0.49114742571279824,baseline_coreset
5,10,503,0.04985161045193672,0.6975875890660238,0.787520548311011,0.7095234807074875,0.8122590785621848,0.6169183725158268,0.3823428846959819,baseline_coreset
6,1,591,0.3404292268108349,0.48884441350103414,0.49607091497186273,0.8990727743006452,0.999325192749328,0.9984267188537679,2.885987865770267,baseline_coreset
6,2,591,0.1117104579548852,0.6306281130040137,0.7147895775254627,0.9238584531785509,0.9832705718807719,0.9663745941357647,1.0492389499333334,baseline_coreset
6,3,591,0.08708071434984402,0.6151636169680275,0.6950347300081089,0.8906520446858113,0.8153305502725192,0.5900275409483936,0.8600899118106596,baseline_coreset
6,4,591,0.07309473582169637,0.5885837360618142,0.659848476654514,0.6169641559288948,0.7691200992874083,0.478778272548282,0.6691188408487523,baseline_coreset
6,5,591,0.06826007477685708,0.6848962103994748,0.7747220592336006,0.8864981671212171,0.6883912975732507,0.5489734571751245,0.6561240564333594,baseline_coreset
6,6,591,0.06191079938771571,0.7145848861381768,0.8045722260969197,0.23690133731478905,0.5381639661454504,0.030608081827540014,0.6023798109907109,baseline_coreset
6,7,591,0.05715204059418772,0.714617221025146,0.8050083355818101,0.7319869361638167,0.24495035775275426,-0.2663163601642469,0.5240313573045217,baseline_coreset
6,8,591,0.05556641230169607,0.7261092993951077,0.8154158722175182,0.4616014512297384,0.6628637452425459,0.2849500406575309,0.5624463824579454,baseline_coreset
6,9,591,0.05544504646820073,0.7185645283740119,0.8088586080470963,-0.40858588281586294,0.2690634878222249,0.23504189290968316,0.5216436240569083,baseline_coreset
6,10,591,0.05136579501943118,0.6250954784144642,0.7073223607288235,-0.5348009665469174,0.7025702681924474,0.4309054274378011,0.4802450462928025,baseline_coreset
7,1,679,0.3059872341667407,0.5197435781783135,0.5532462236147652,0.9064475844717362,0.9993961397176192,0.9987447726620396,2.7711863765238767,baseline_coreset
7,2,679,0.10856178707095998,0.6361546917578684,0.7208247936920189,0.9078276642075802,0.9881038126194598,0.973915381985783,0.9961181866952258,baseline_coreset
7,3,679,0.08439938865117068,0.6892865430289147,0.7794824265573874,0.8353909846432157,0.7944998547970074,0.6779439518459951,0.8571747607001617,baseline_coreset
7,4,679,0.0709345218609776,0.6825405129253713,0.7723677475023689,0.7795939877885756,0.5675538720825746,0.5645285976331293,0.6916835693550099,baseline_coreset
7,5,679,0.062194734249682825,0.7012199375712903,0.7911972825389169,0.5133653927668832,0.6091264683683548,0.627554653499603,0.5573840063178555,baseline_coreset
7,6,679,0.0572786856134086,0.7018393199727104,0.7918191295106616,0.6574808022067747,0.7220390206099462,0.6785939937187996,0.5079071355125625,baseline_coreset
7,7,679,0.05351844557268909,0.726800430528004,0.8156010917922616,0.44336905726912723,0.4777302914939178,0.13050870498947872,0.47893968712799134,baseline_coreset
7,8,679,0.05035445803346542,0.7159083986939982,0.8052524332970047,0.728587228222167,0.9498304334580709,0.8953481370910563,0.45755047756863565,baseline_coreset
7,9,679,0.04934001662189791,0.7238031535307429,0.8127638833229178,0.38723569930224255,0.4127862188507413,-0.02682603282538479,0.4585292313741891,baseline_coreset
7,10,679,0.05530713932842193,0.7267534697691589,0.8155270786713529,0.7058622548987629,0.5578406087272023,0.25270420886286254,0.620759493286888,baseline_coreset
8,1,767,0.338207612057943,0.5408818614253971,0.5887500267939572,0.9558665187023146,0.9992327976704334,0.9983789795413074,3.133017168126283,baseline_coreset
8,2,767,0.09764030958033357,0.607555216804433,0.6858181505950542,0.8543552550131063,0.8898734390375278,0.7976523494216117,0.8587211062093055,baseline_coreset
8,3,767,0.07694146288705121,0.6647831909514657,0.7537890609246888,0.7666355701834653,0.5239509245408551,0.22980996176068394,0.7654216892834168,baseline_coreset
8,4,767,0.06891303350515078,0.6926135358354942,0.7828189559555658,0.9444288940986577,0.7489815376693396,0.49258604654655497,0.6452941701202365,baseline_coreset
8,5,767,0.06296619376977076,0.6761297986138777,0.7655005149628826,0.7253216848203712,0.4129051250672171,-0.31944943791547564,0.6569908159901892,baseline_coreset
8,6,767,0.05695554255678548,0.695994815235714,0.7869359583521245,-0.2123578954930894,0.4847281795976606,0.2115542900367731,0.5470241088068875,baseline_coreset
8,7,767,0.05131635486260447,0.7017014268684538,0.7915873829224422,-0.07214512290222933,0.44165247502479144,0.24388310443082714,0.46726404188118237,baseline_coreset
8,8,767,0.05155695107867893,0.6943827685033224,0.7841885688245829,0.6188233728683207,0.21560691518400474,0.20148831848186374,0.5165939210785789,baseline_coreset
8,9,767,0.048723438413355365,0.7330862478696858,0.8212792934985215,0.3943501379922566,0.6451124128852805,0.38008030707142026,0.4071610334438982,baseline_coreset
8,10,767,0.04554524126886853,0.7404888762400598,0.8279831001624167,0.3859495615394542,0.8092918437989101,0.5025457737148338,0.3707773213921968,baseline_coreset
9,1,855,0.26843351335592675,0.4943483501679928,0.5096434760879351,0.9299636871568265,0.9991673909374377,0.9981332128640042,2.6315485972826855,baseline_coreset
9,2,855,0.09476596496544533,0.6124720124311986,0.6921587871981774,0.8601208454035099,0.8451043707129718,0.7219809576891741,0.8338712993122368,baseline_coreset
9,3,855,0.0742679172558404,0.6823896421388371,0.7723493112254816,0.9482744043016129,0.7551726556832576,0.5628678729409843,0.7253001631850708,baseline_coreset
9,4,855,0.0659701365872588,0.6260192481836182,0.7084644234750935,0.212492529786737,0.4603263608416476,0.23351760073726838,0.6044128692569353,baseline_coreset
9,5,855,0.061690185769972664,0.6859361698025178,0.7757180647820785,-0.24676985361044335,-0.04256542116072848,0.14504460857114726,0.5908056413169187,baseline_coreset
9,6,855,0.05710260618145757,0.6984067314561375,0.7883972615097902,0.7129209283837621,0.6407333598959787,0.5536911880723979,0.557200919937961,baseline_coreset
9,7,855,0.053038434518999616,0.7109557530364461,0.8006219779071384,-0.3992406445503671,0.6808629478090946,0.3996764171076316,0.5035168416149383,baseline_coreset
9,8,855,0.04852496115753139,0.7265586348701679,0.8155229909736574,0.17472310374375546,0.5149934521927109,0.2593745342931229,0.5033837241820025,baseline_coreset
9,9,855,0.04763453829587555,0.729345663617468,0.8179496912120491,-0.2120424237518506,0.4881774635868709,0.14474610210886496,0.4143387088886261,baseline_coreset
9,10,855,0.04394828744818557,0.7227663052310155,0.8120956977123366,-0.3527429953250501,0.24303999541131627,0.3868940850481892,0.3666536747231651,baseline_coreset
10,1,943,0.19726622680083233,0.6136320896241676,0.6933908405773027,0.947084716088304,0.998841388422635,0.9974173200730254,1.9851076708855226,baseline_coreset
10,2,943,0.0820738396111955,0.6700479797722937,0.7593858835499516,0.8820662255111064,0.7720222807833248,0.5491806566055144,0.8227883871779031,baseline_coreset
10,3,943,0.06626737233489118,0.7065919361627233,0.7973239929696614,0.8945812734139963,0.7737119119149252,0.681308825690797,0.6406851326641178,baseline_coreset
10,4,943,0.060677210130590076,0.6941902073219366,0.7840434955564577,0.4516940561591698,0.513363289399713,0.16612754780831285,0.597773233304546,baseline_coreset
10,5,943,0.055387876785181936,0.7314771053581455,0.8198322114943595,0.8723618557912033,0.6252840259134054,0.20382278066884973,0.5118530948552819,baseline_coreset
10,6,943,0.04992746180121569,0.7375601394181184,0.8259560345415352,0.7432440863224762,0.4902359589666212,0.24534543376910228,0.43068091459089985,baseline_coreset
10,7,943,0.04870480855411671,0.7231197577621981,0.8119722931601128,-0.7710102234974751,0.835013360516711,0.6420211880323736,0.46382489381095315,baseline_coreset
10,8,943,0.04716420146696111,0.6942444882695098,0.7840014544000455,-0.06632835114049353,0.34574551711081397,-0.3012460560833067,0.4370748659420312,baseline_coreset
10,9,943,0.04617518465569679,0.7400127330755565,0.8273641808545447,0.43247628825710827,0.033244028097929285,-0.03438591254739639,0.4120432007240919,baseline_coreset
10,10,943,0.042149135910291624,0.7462179920950527,0.8328409924439478,-0.21351017664606,0.6935382086304474,0.35899304184729985,0.3254545192164491,baseline_coreset
11,1,1031,0.171543360611692,0.6240260858376515,0.706773034330831,0.8516579165112941,0.9973967636653034,0.9940820318813071,1.984031910998315,baseline_coreset
11,2,1031,0.0793726171805353,0.6755769955829796,0.7650878987962488,0.8499517180779714,0.8954096939594358,0.838538253579937,0.7986826349098594,baseline_coreset
11,3,1031,0.06533173329997735,0.7087200392224123,0.7988848582038166,0.5289476724265453,0.8838333516478809,0.7176540504627791,0.6253528318827389,baseline_coreset
11,4,1031,0.0582171769138672,0.7104825883046123,0.8002365395406649,-0.46166808205810644,0.6879035267104101,0.6527850597499316,0.6142067014428801,baseline_coreset
11,5,1031,0.052535391805860206,0.7223592032829234,0.8114398669012122,0.1639132176078007,0.3168841049536333,0.18363943143151246,0.5210172473547156,baseline_coreset
11,6,1031,0.04969668559411156,0.7200382766257262,0.8092175890499966,0.23175725607370767,0.051165167576772336,-0.36367193595043956,0.5087821967460007,baseline_coreset
11,7,1031,0.0467516069684598,0.740760468282538,0.8282924425133078,0.5868704038885991,0.21685083111916814,0.042000065051520714,0.4444891302311711,baseline_coreset
11,8,1031,0.043993515634713584,0.742675643666302,0.829978522464528,0.5492351872921405,0.5959289504976952,0.4271301818232654,0.37950286945696576,baseline_coreset
11,9,1031,0.043180435486427776,0.7318855403398283,0.8200808113722415,-0.4887163372892175,0.22163718236400015,0.16689928815552926,0.3892273215978056,baseline_coreset
11,10,1031,0.040675949307107856,0.7489270060593454,0.8353294792017087,-0.5434003691439498,0.6396725985727361,0.6638235605153007,0.32939293354012206,baseline_coreset
12,1,1119,0.1691579797228391,0.5614124336744819,0.6210051005463851,0.8238390088767217,0.9985141049722741,0.9964434175901989,1.900104634634613,baseline_coreset
12,2,1119,0.0730989104517365,0.6552621566580408,0.7428994217552103,0.38695939338439883,0.4329772087442194,0.03703823584721173,0.7779964819699614,baseline_coreset
12,3,1119,0.057458027529673765,0.6929007919628251,0.7829261487245955,0.449976851906233,0.6518710008468313,0.29040026023466803,0.5465155403919172,baseline_coreset
12,4,1119,0.054215172602791725,0.7302732220314334,0.8188942570532711,0.6262410755344525,0.7432732224426326,0.7146012042651236,0.5595007887441327,baseline_coreset
12,5,1119,0.04689768981522343,0.6920213727355192,0.7818295922604921,-0.4746518758281493,0.5177127456123225,0.3886458560578577,0.4310213599371295,baseline_coreset
12,6,1119,0.04569932330219496,0.7270569097748638,0.8169851317730614,0.01596440946593386,0.3265715017420112,0.10422374726426045,0.44143317017460615,baseline_coreset
12,7,1119,0.04236910946326711,0.7363054271005356,0.8241972102755015,-0.5858939243921721,0.6436644230942238,0.36256421702191827,0.36701853034575593,baseline_coreset
12,8,1119,0.04001672133656493,0.7462901360332648,0.833401141684968,-0.3786294019475447,0.4543475124459813,0.17033402720376803,0.3393562395297482,baseline_coreset
12,9,1119,0.040679795917884634,0.738146319701682,0.8257718965545182,-0.7321908385923033,0.33605018578105167,-0.06027618023991526,0.38416714427244497,baseline_coreset
12,10,1119,0.038771049728730564,0.7401693517051691,0.8275954657016968,-0.46763248727315093,0.3982568530222679,0.39751958849756847,0.32553930015843396,baseline_coreset
13,1,1207,0.1873152458737063,0.6271954449233563,0.7103481073567635,0.9116065357470826,0.9991402801511908,0.9979663217747915,1.6995485188994932,baseline_coreset
13,2,1207,0.07255303425918584,0.6564469324497391,0.7441438810633342,0.831366518211737,0.9334795469486008,0.8365000157478643,0.6053945402595972,baseline_coreset
13,3,1207,0.05746367720088789,0.7140163730930252,0.8036487938227816,0.851038627709637,0.6546375668304503,0.4691562812770577,0.5040624384658892,baseline_coreset
13,4,1207,0.05395571616759827,0.6966819522603817,0.7888969301697801,0.8229533650920469,0.8888860161896179,0.7701894257999805,0.5200881382705552,baseline_coreset
13,5,1207,0.0478635423312403,0.7134295087760228,0.8037973357796846,0.5026357629427258,0.8706026187173982,0.6973040162194606,0.4685916244392246,baseline_coreset
13,6,1207,0.04694863847856011,0.7197916140150056,0.8089386848845863,0.5627874618441072,0.7069207361681582,0.41887871802940835,0.3996926232187874,baseline_coreset
13,7,1207,0.042511906269071406,0.728202418743212,0.8170229464782646,0.724471543557093,0.06309676597572146,0.3639877621220812,0.3702892734484125,baseline_coreset
13,8,1207,0.044599785364273184,0.7390256610327364,0.8267811513178555,-0.5356688403033301,0.8592114683459179,0.7298470588324124,0.394877299107019,baseline_coreset
13,9,1207,0.03966023804205299,0.7373759023523345,0.8259400112873679,0.5654541970875265,0.4892675700335972,0.04892967319691526,0.32315378717965576,baseline_coreset
13,10,1207,0.03850846642479796,0.7498374897207258,0.8362582983700435,-0.7742710397997595,0.6239229269325028,0.5422634107326856,0.3060135313985612,baseline_coreset
14,1,1295,0.1441189444078934,0.6149684817380785,0.6947995248732342,0.8628181598193267,0.999109530139815,0.9977576354145564,1.5165339823772317,baseline_coreset
14,2,1295,0.06595352115023062,0.6650432357971248,0.7536311582668245,0.7026057698398477,0.5016045400222453,0.18221283589819004,0.6956738247759269,baseline_coreset
14,3,1295,0.05690366218022241,0.7091011074978852,0.7989059903466773,0.2718030460154027,0.6127167140385616,0.0707420229792265,0.5038949288083967,baseline_coreset
14,4,1295,0.04862899384562261,0.7378380422130236,0.8257275991546775,-0.19055721645461973,-0.05811916919202953,0.5995604785223004,0.428085192621749,baseline_coreset
14,5,1295,0.046706996605826695,0.7492316933944965,0.8357757684662015,-0.3815705132729946,0.21101498938093924,-0.23549691741568232,0.4241584658915623,baseline_coreset
14,6,1295,0.043312550355152635,0.6877271919607587,0.7775105067564788,-0.6855219007934018,0.38897090869408396,-0.3671305941687301,0.3888975830659297,baseline_coreset
14,7,1295,0.04133412001896707,0.7459596159029702,0.8326884297263737,-0.40205892127889753,0.48640200358505986,0.26120181824269045,0.3465154931264418,baseline_coreset
14,8,1295,0.04154844048372455,0.7283722772717296,0.8172039995154012,-0.036327925619773674,-0.4071063937732864,0.5246887109805947,0.3424602707312801,baseline_coreset
14,9,1295,0.04005336830242546,0.7428755637221923,0.8299386923856119,0.033158891626348365,0.2993682533380378,-0.08640178030116456,0.35589764777694377,baseline_coreset
14,10,1295,0.03875084409141342,0.7255771367298598,0.8141663523124404,-0.06676528867921346,0.21843500052749631,0.08312828807196211,0.3222776966774967,baseline_coreset
15,1,1383,0.18375007666755414,0.6727451233792292,0.7627338527110201,0.952395876545118,0.9978593300839279,0.9954435685002767,1.698105369959902,baseline_coreset
15,2,1383,0.06852427844120108,0.6522934622166641,0.7395230409433664,0.8596198623790048,0.882697355814422,0.769880246617709,0.6066150923378153,baseline_coreset
15,3,1383,0.05491574324019577,0.7263009455174201,0.8153889968851609,0.6233716595100592,0.35856388640895,-0.21969343802515523,0.49076228994507176,baseline_coreset
15,4,1383,0.049838152591247055,0.7290835564161195,0.8180774173925268,0.4646529513181252,0.3455758025447408,-0.29363500286905403,0.4461224120480614,baseline_coreset
15,5,1383,0.04784186981969338,0.7058106626914857,0.795680842592573,-0.2142046417768247,0.673036277629589,0.508711146377986,0.4265378275918506,baseline_coreset
15,6,1383,0.045179428343755615,0.7384606717603841,0.8261693345656838,0.3639960603598261,0.562711639727569,0.3751659267808653,0.37810948155820256,baseline_coreset
15,7,1383,0.044913324504496824,0.736491700415919,0.8243252589074359,-0.39133016038109514,0.5191136863650188,0.48837014152834035,0.4010021791355669,baseline_coreset
15,8,1383,0.042567412843387845,0.7507416047505399,0.8369783978807851,0.2962993852803753,0.35814374349516886,0.04583814164427883,0.34975246783631436,baseline_coreset
15,9,1383,0.04131537422443322,0.733275011305791,0.8213711978015267,-0.7675358511676272,0.40434245875309965,0.0951228429102988,0.3260636348635463,baseline_coreset
15,10,1383,0.03751063211281123,0.7310980505566973,0.8192710899744535,0.5109199002639113,0.5236134721467649,0.32864761310088014,0.26887997905230826,baseline_coreset
1,1,151,0.5373382777781099,0.4909742749072417,0.5052345455956527,0.8265508593240155,0.9989774113985546,0.9980281471041942,4.9758232765951655,baseline_dial_style
1,2,151,0.30552992345513524,0.504301569733632,0.5264523796296516,0.9157628126867302,0.9993783789826789,0.9985865963904719,2.559442979874563,baseline_dial_style
1,3,151,0.1933125386366973,0.5345125212212413,0.578850715442693,0.9140467921104497,0.9958395085428402,0.991527727938523,1.63380505073133,baseline_dial_style
1,4,151,0.13840273324702237,0.5397960420829601,0.5874120485070179,0.937480795754078,0.9925052472778501,0.9878342083628465,1.160510630902152,baseline_dial_style
1,5,151,0.10660876736447618,0.5626737582844068,0.622974873536738,0.9464927115565074,0.8371280590094045,0.6182242791271957,0.8406480691879102,baseline_dial_style
1,6,151,0.08610992838402053,0.621489750459366,0.7046512081267783,0.8729228794172164,0.9775530466373963,0.9600251474106256,0.6651768357193322,baseline_dial_style
1,7,151,0.07315309275243734,0.6046621465117266,0.6817330493186964,0.9609728423860332,0.9757401750773054,0.9323136516554262,0.5533947092980858,baseline_dial_style
1,8,151,0.06622593215591199,0.6308905295477876,0.715137130956117,0.9320988218808532,0.8861358322103347,0.7088259153123386,0.5385105018737737,baseline_dial_style
1,9,151,0.06001194949085648,0.6226337913300816,0.7046464834264444,0.899807172813601,0.7997589809158847,0.609138047245431,0.4887802768336741,baseline_dial_style
1,10,151,0.05553155437715956,0.6542502166909656,0.742309392105051,0.8348554338201519,0.7795142620675731,0.5562916099619242,0.43690528800533945,baseline_dial_style
2,1,239,0.3264251475111913,0.49608684647136614,0.5101739143788567,0.9141223125571765,0.9969712562023758,0.9945173576874681,4.294772767835825,baseline_dial_style
2,2,239,0.18406598459360962,0.5540784062402607,0.6097714457317449,0.9439374995408222,0.914006635752151,0.7989816492727726,2.0493603851470144,baseline_dial_style
2,3,239,0.13334240840148118,0.5645127522951126,0.6255604446816365,0.9145728022687939,0.7212218064557108,0.725999057302644,1.46664259597361,baseline_dial_style
2,4,239,0.10964281623393803,0.5658789237293977,0.6274088890061736,0.9347469744652235,0.9113675894946012,0.8180742268466366,1.2453577228565589,baseline_dial_style
2,5,239,0.09994812158204741,0.6055487366144007,0.6829095405112503,0.6468421179433015,0.5438439338791994,0.35462806825267773,1.1956611245462323,baseline_dial_style
2,6,239,0.09445894307504266,0.6571387779770983,0.7454139274282537,0.7847848236989904,0.6529867975237393,0.48581791302264843,1.1375836632885243,baseline_dial_style
2,7,239,0.08637223519006018,0.6605801125948737,0.7489070712101464,0.8138918356291344,0.5064635628724914,0.1541849778501551,1.0695732443120236,baseline_dial_style
2,8,239,0.0884639292134572,0.6852228587756366,0.7767282289733444,0.14314780338587824,0.14289174507779123,0.22695032752388447,1.0433343052123507,baseline_dial_style
2,9,239,0.07806558092519389,0.6628536393647806,0.7516581065453356,0.24296163748582741,0.7829185006670678,0.48522912647490263,0.8260799783504569,baseline_dial_style
2,10,239,0.07126344184754259,0.6719636068377361,0.7611904031647534,0.6614742037084098,0.6952820483971778,0.4244415037101564,0.6348923954137405,baseline_dial_style
3,1,327,0.389906695595494,0.5562266349399074,0.6133231586981798,0.8645101876809204,0.9902952896366939,0.9746535699215115,4.320304123146528,baseline_dial_style
3,2,327,0.19140761952709268,0.5535050385892946,0.6087544216366909,0.9144978725756963,0.9393403057429611,0.8650796715782133,2.11076648066859,baseline_dial_style
3,3,327,0.14018595347433915,0.6232049767360027,0.7051671664562347,0.8922846859817186,0.9599716670342953,0.9096108841276822,1.518481219231912,baseline_dial_style
3,4,327,0.12254454209296792,0.6866426888281363,0.7767219303131658,0.9000322573243742,0.7747700701621342,0.5887455983952715,1.458515223958858,baseline_dial_style
3,5,327,0.11188714325795938,0.6426474080810933,0.7283589463787681,0.902891362256192,0.6968969783445658,0.25512620890931254,1.2435509759187655,baseline_dial_style
3,6,327,0.10697988724267041,0.7092336618222378,0.7994716638549456,0.5551018084670554,0.5441991682502009,0.35251431999990473,1.1605958121599387,baseline_dial_style
3,7,327,0.09702763593767161,0.7151975277790115,0.8049614017734301,0.835415492658534,0.5109456690293277,0.3599679515040511,1.0047633628992512,baseline_dial_style
3,8,327,0.09027355605805362,0.671565898411287,0.7606552030225944,0.8322715036307106,0.7726400051116076,0.5879435254300575,1.0181747764407056,baseline_dial_style
