round,final_epoch,final_miou,final_f1,labeled_size,grad_train_val_cos_last,grad_tvc_mean_x,grad_tvc_min_x,grad_tvc_max_x,grad_tvc_last_x,grad_tvc_neg_rate_x,overfit_risk,selected_count,sampler_type,sampler_class,k_definition,decision_reason,selected_ids,u_mean,u_p75,k_mean,k_p75,avg_uncertainty,avg_knowledge_gain,lambda_controller,lambda_controller_mode,rollback_flag,miou_delta,selected_ids_count,grad_tvc_mean_y,grad_tvc_median,grad_tvc_min_y,grad_tvc_max_y,grad_tvc_last_y,grad_tvc_neg_rate_y,grad_epochs,grad_tvc_neg_rate,grad_tvc_min,grad_tvc_last,miou_gain,miou_gain_next,lambda_eff,overfit_risk_next,experiment_name
1,10,0.6290263764558816,0.7124540748008882,239,0.7967909765296749,0.8981901139661701,0.788026728967512,0.9725364032960117,0.7967909765296749,0.0,0.0,88.0,random,RandomSampler,coreset_to_labeled,,"[728, 2806, 2089, 530, 200, 3389, 892, 475, 1273, 1892, 3104, 2324, 680, 1246, 1062, 2360, 3503, 1235, 1837, 1081, 285, 574, 2019, 2262, 2065, 2779, 191, 1472, 824, 50, 729, 3077, 2672, 3303, 1478, 882, 2016, 2116, 2737, 1671, 3694, 948, 509, 3403, 1836, 215, 3228, 164, 2838, 1660, 428, 2923, 2103, 3425, 3746, 1700, 20, 3372, 3674, 1978, 1128, 1566, 1568, 129, 1840, 3591, 1255, 1887, 726, 301, 508, 1908, 1250, 3018, 1082, 855, 2875, 137, 871, 593, 611, 888, 2917, 2534, 3672, 319, 591, 3465]",,,,,,,,,False,,88.0,0.8981901139661701,0.9347557350944675,0.788026728967512,0.9725364032960117,0.7967909765296749,0.0,10,,,,,0.06261968507898541,,0.0,baseline_random
2,10,0.691646061534867,0.7820786158588229,327,0.6045325630993309,0.8390291893899722,0.5462924300645452,0.9345200271904696,0.6045325630993309,0.0,0.0,88.0,random,RandomSampler,coreset_to_labeled,,"[2176, 1974, 21, 3605, 2893, 1813, 2827, 3040, 1920, 3327, 2253, 2909, 2551, 2649, 1638, 2475, 1335, 1393, 2810, 2482, 3554, 783, 1148, 1707, 555, 916, 1927, 1855, 734, 1493, 1310, 1955, 635, 2098, 2789, 872, 1781, 3565, 1716, 3114, 2762, 3361, 193, 1523, 2191, 2722, 1409, 2712, 1699, 453, 2137, 3773, 235, 1449, 292, 3095, 963, 518, 845, 2387, 2700, 1223, 3197, 3468, 3242, 537, 2392, 1821, 893, 1123, 1640, 904, 2741, 669, 237, 1489, 3216, 740, 1870, 3525, 2349, 4, 2319, 940, 2777, 546, 2558, 2669]",,,,,,,,,False,0.06261968507898541,88.0,0.8390291893899722,0.8999495827483305,0.5462924300645452,0.9345200271904696,0.6045325630993309,0.0,10,,,,0.06261968507898541,0.020472887587543065,,0.0,baseline_random
3,10,0.71211894912241,0.8021607227758702,415,0.9182575405135422,0.8351159474766752,0.4765176207118632,0.954835002266813,0.9182575405135422,0.0,0.0,88.0,random,RandomSampler,coreset_to_labeled,,"[2258, 123, 1385, 3662, 2552, 1661, 3787, 658, 3707, 2508, 3253, 3174, 3376, 3133, 513, 2426, 2330, 2409, 185, 695, 2608, 1108, 1979, 3422, 3494, 1851, 753, 236, 3230, 854, 1963, 1139, 1997, 1776, 2974, 1581, 1448, 1387, 2822, 241, 806, 2202, 3356, 2144, 1584, 1374, 2589, 2034, 467, 1261, 1983, 1045, 606, 2661, 1775, 1051, 2325, 2404, 968, 1098, 2828, 3349, 2080, 3282, 3182, 16, 1457, 333, 2803, 1973, 704, 424, 2887, 154, 3613, 603, 2780, 159, 2791, 3267, 345, 1359, 1383, 2529, 210, 2153, 3426, 2405]",,,,,,,,,False,0.020472887587543065,88.0,0.8351159474766752,0.9225931861243255,0.4765176207118632,0.954835002266813,0.9182575405135422,0.0,10,,,,0.020472887587543065,-0.0025380115897377653,,0.0,baseline_random
4,10,0.7095809375326723,0.799301078373875,503,0.5761862110005328,0.6940544096524326,0.3044956501798102,0.9338595397274516,0.5761862110005328,0.0,0.0,88.0,random,RandomSampler,coreset_to_labeled,,"[2523, 2264, 1748, 2414, 3292, 3388, 37, 3132, 3123, 3105, 391, 1501, 96, 2011, 1432, 945, 1549, 375, 2082, 3293, 951, 3027, 3316, 3556, 3346, 2513, 212, 1650, 1793, 3505, 105, 111, 2510, 3798, 3479, 2763, 1853, 1186, 801, 2213, 1541, 1399, 743, 2986, 763, 1914, 3258, 94, 84, 2444, 1119, 1388, 122, 2795, 392, 2297, 3788, 2948, 873, 3549, 1750, 3099, 1206, 1269, 2073, 2032, 177, 1199, 1170, 1204, 1802, 3263, 2411, 766, 2294, 1176, 2574, 1344, 1451, 2227, 1287, 936, 2509, 1162, 2561, 2204, 3423, 2284]",,,,,,,,,False,-0.0025380115897377653,88.0,0.6940544096524325,0.753462848883167,0.3044956501798102,0.9338595397274516,0.5761862110005328,0.0,10,,,,-0.0025380115897377653,0.020756518202282415,,0.11652836649002152,baseline_random
5,10,0.7303374557349547,0.8188478061816288,591,0.5754361760236395,0.6871903406075084,-0.03305673298004302,0.9235737440541527,0.5754361760236395,0.1,0.11652836649002152,88.0,random,RandomSampler,coreset_to_labeled,,"[1441, 1706, 143, 1913, 939, 440, 2915, 2061, 1036, 2386, 3722, 3160, 3666, 1524, 3120, 2358, 758, 1390, 1708, 3336, 1846, 112, 198, 1884, 1877, 1665, 923, 896, 3650, 2298, 2173, 2215, 1511, 1890, 1270, 1313, 3165, 2851, 2654, 53, 2352, 1300, 897, 42, 417, 2813, 977, 2113, 3506, 3692, 2648, 3446, 2361, 1925, 1667, 1224, 1519, 1882, 1111, 3753, 3430, 1816, 3067, 514, 1986, 2793, 294, 1867, 1917, 1377, 2705, 751, 3184, 168, 901, 265, 997, 609, 677, 2567, 850, 3496, 3355, 3763, 3393, 2187, 3783, 1557]",,,,,,,,,False,0.020756518202282415,88.0,0.6871903406075084,0.8053002624483501,-0.03305673298004302,0.9235737440541527,0.5754361760236395,0.1,10,,,,0.020756518202282415,0.003984980356724788,,0.31517358573096665,baseline_random
6,10,0.7343224360916795,0.8228780212745459,679,0.6939613241627208,0.6658743919432354,-0.4303471714619333,0.9773542274302972,0.6939613241627208,0.1,0.31517358573096665,88.0,random,RandomSampler,coreset_to_labeled,,"[1627, 986, 3108, 2301, 2823, 1811, 3717, 2115, 1351, 1355, 1643, 2055, 767, 3421, 2218, 2557, 1819, 2310, 1026, 3568, 2489, 607, 307, 2051, 1594, 3618, 2713, 3037, 2124, 2980, 941, 2373, 814, 531, 1618, 2616, 1392, 2782, 773, 2918, 673, 1526, 2473, 1312, 3784, 1696, 55, 1635, 3178, 994, 1556, 570, 2328, 2471, 3489, 413, 851, 1279, 2050, 2135, 1833, 2119, 1785, 2311, 765, 2688, 1731, 498, 1897, 2010, 1854, 1372, 3136, 723, 2747, 1092, 3092, 1676, 3012, 3476, 2914, 878, 3223, 750, 1730, 1889, 512, 1109]",,,,,,,,,False,0.003984980356724788,88.0,0.6658743919432354,0.8235006495649921,-0.4303471714619333,0.9773542274302972,0.6939613241627208,0.1,10,,,,0.003984980356724788,-0.00851207343755156,,0.7770525968278738,baseline_random
7,10,0.7258103626541279,0.8149902350267892,767,-0.5664035798455223,0.4425902894508783,-0.5877016138102252,0.9672734185146247,-0.5664035798455223,0.2,0.7770525968278738,88.0,random,RandomSampler,coreset_to_labeled,,"[3240, 2958, 3098, 189, 2983, 3797, 3264, 577, 1563, 3502, 2453, 724, 163, 1848, 460, 3551, 989, 2729, 2027, 2030, 2799, 993, 3370, 2612, 2797, 3299, 880, 1766, 397, 3013, 2959, 1971, 2317, 1169, 935, 908, 202, 1453, 1528, 3459, 3474, 349, 899, 2106, 1379, 1530, 1435, 2966, 300, 2160, 2447, 1624, 2290, 308, 3453, 1293, 2238, 3557, 1178, 3143, 1074, 1562, 930, 90, 1306, 3243, 840, 2356, 2796, 1115, 2292, 688, 3297, 1933, 1008, 1621, 1542, 3025, 1616, 3179, 3727, 1826, 1945, 95, 3196, 3286, 2815, 1033]",,,,,,,,,False,-0.00851207343755156,88.0,0.44259028945087825,0.5743200851280938,-0.5877016138102252,0.9672734185146247,-0.5664035798455223,0.2,10,,,,-0.00851207343755156,0.010180294302902237,,0.0,baseline_random
8,10,0.7359906569570301,0.8238422202162395,855,0.41132213761393416,0.6449246271421047,0.06131131326277353,0.9043464658240647,0.41132213761393416,0.0,0.0,88.0,random,RandomSampler,coreset_to_labeled,,"[448, 2932, 2997, 3247, 3173, 588, 1991, 1966, 497, 85, 961, 165, 38, 699, 3611, 1809, 3434, 2884, 3684, 1810, 795, 1835, 625, 2259, 2617, 1339, 121, 312, 2599, 1368, 3534, 3417, 653, 3100, 3312, 1259, 3456, 2532, 1097, 2951, 2786, 3659, 3685, 3097, 1264, 960, 3630, 6, 1719, 1868, 2097, 863, 2933, 2105, 1180, 1122, 1629, 3598, 2454, 515, 991, 914, 1639, 581, 632, 2653, 2388, 2120, 2242, 342, 2533, 1248, 689, 1329, 2970, 3331, 717, 2771, 3515, 1796, 2767, 2143, 426, 523, 2572, 1951, 2556, 2376]",,,,,,,,,False,0.010180294302902237,88.0,0.6449246271421049,0.7908401842724302,0.06131131326277353,0.9043464658240647,0.41132213761393416,0.0,10,,,,0.010180294302902237,0.001344944462861375,,0.11926099240719858,baseline_random
9,10,0.7373356014198915,0.8255288577338638,943,0.6397666194929654,0.5998158861728525,-0.038521984814397135,0.9244695699062222,0.6397666194929654,0.1,0.11926099240719858,88.0,random,RandomSampler,coreset_to_labeled,,"[3255, 622, 2048, 3191, 1838, 380, 3726, 925, 3167, 3754, 1964, 592, 1000, 2666, 3697, 1155, 1467, 3667, 3017, 2066, 2981, 3441, 2267, 832, 2562, 2024, 2408, 2891, 2329, 2530, 715, 2367, 3466, 696, 2541, 2975, 1608, 3220, 405, 853, 1968, 1054, 2232, 2706, 1397, 2570, 2545, 1804, 437, 2448, 369, 2422, 3706, 2743, 938, 3626, 108, 735, 2868, 1214, 57, 3580, 2320, 3467, 1759, 3508, 2075, 3212, 1348, 2886, 2725, 3153, 1801, 1341, 1704, 2062, 2287, 1926, 100, 1447, 476, 1251, 614, 3161, 2535, 502, 2384, 633]",,,,,,,,,False,0.001344944462861375,88.0,0.5998158861728525,0.6867955209841967,-0.038521984814397135,0.9244695699062222,0.6397666194929654,0.1,10,,,,0.001344944462861375,0.0017947422801014579,,1.0615710114848744,baseline_random
10,10,0.739130343699993,0.8265499372947893,1031,-0.7615710114848745,0.18445387608929012,-0.7615710114848745,0.892318859025171,-0.7615710114848745,0.3,1.0615710114848744,88.0,random,RandomSampler,coreset_to_labeled,,"[2657, 1943, 499, 248, 56, 2877, 2516, 2804, 547, 3774, 3, 987, 1157, 3748, 1689, 649, 2466, 1900, 505, 2922, 562, 3545, 2164, 255, 2934, 1001, 1948, 1243, 1863, 2121, 1089, 703, 2587, 2486, 1567, 928, 1069, 1508, 2583, 277, 2289, 3680, 1958, 2015, 3342, 545, 1752, 1916, 2169, 918, 7, 275, 2603, 2596, 1009, 639, 3675, 792, 1590, 3775, 1520, 1371, 1168, 2056, 1647, 18, 517, 3256, 3678, 2084, 3295, 3728, 1137, 2049, 2736, 3402, 985, 3664, 3062, 3640, 1012, 2081, 2314, 2087, 395, 2624, 982, 2940]",,,,,,,,,False,0.0017947422801014579,88.0,0.18445387608929012,0.14343382949970165,-0.7615710114848745,0.892318859025171,-0.7615710114848745,0.3,10,,,,0.0017947422801014579,0.0018507842908417338,,0.7506002091606443,baseline_random
