experiment_name,n_rounds,overfit_risk_mean,overfit_risk_max,corr_risk_miou_gain,corr_risk_miou_gain_next,corr_tvc_mean_miou_gain,corr_tvc_mean_miou_gain_next
baseline_bald,15,0.6145417774732518,1.3295485475653952,-0.42057695523197003,-0.48084963251163737,,
baseline_coreset,15,0.4768469202300379,1.3184104494507403,-0.2531234432143441,-0.430717463231728,,
baseline_dial_style,15,0.5716701964599266,1.1323328278509197,-0.601361223139039,-0.19874409038660687,,
baseline_entropy,15,0.5410179981737664,1.3262325755859332,-0.07664343767642956,-0.3322310191624478,,
baseline_random,15,0.4474417881903493,1.023624882533086,-0.29806757660451977,-0.30452311380936714,,
baseline_wang_style,15,0.567764426891982,1.0605614134199859,-0.3182681671463001,-0.47796072259648215,,
full_model_A_lambda_policy,15,0.6338544013877352,1.4515815709799087,-0.6050240414758143,-0.35819544002218456,,
full_model_B_lambda_agent,15,0.6075345053065357,1.0740282265722452,-0.446538568166623,-0.5632130187472233,,
